,Discount Amount,Discount Flag,Price Category,Color Diversity Score,Is Just In,Is Best Seller,Is Coming Soon,Is Member Product,Is Sustainable Materials,Is Launching in SNKRS,Is Sold Out,Is Available in SNKRS,Is Customize,Title Word Count,Subtitle Word Count,Marketing Appeal Score,Sale Quantity
724,0.0,0,2,4,0,0,0,0,0,0,0,0,0,5,2,6,607
725,0.0,0,2,3,0,0,0,0,0,0,0,0,0,5,2,9,942
726,15.03,1,1,2,0,0,0,0,1,0,0,0,0,5,4,1,195
727,26.03,1,1,2,0,0,0,0,1,0,0,0,0,5,4,1,269
728,0.0,0,1,3,0,0,0,0,1,0,0,0,0,5,4,6,740
729,0.0,0,1,2,0,0,0,0,1,0,0,0,0,5,4,9,464
730,20.03,1,2,4,0,0,0,0,0,0,0,0,0,6,2,4,310
731,21.03,1,2,2,0,0,0,0,1,0,0,0,0,5,4,10,405
732,41.03,1,1,3,0,0,0,0,1,0,0,0,0,5,4,7,293
733,0.0,0,2,3,0,0,0,0,1,0,0,0,0,5,4,8,960
734,0.0,0,2,2,1,0,0,0,0,0,0,0,0,5,4,6,751
735,21.03,1,0,3,0,0,0,0,0,0,0,0,0,4,5,8,221
736,21.03,1,0,4,0,0,0,0,0,0,0,0,0,4,5,4,180
737,38.03,1,1,4,0,0,0,0,0,0,0,0,0,5,5,3,460
738,41.03,1,1,4,0,0,0,0,0,0,0,0,0,5,5,9,468
739,37.03,1,2,4,0,0,0,0,0,0,0,0,0,5,3,2,400
740,60.03,1,1,3,0,0,0,0,0,0,0,0,0,3,2,7,318
741,49.03,1,1,3,0,0,0,0,0,0,0,0,0,3,2,7,251
742,43.03,1,1,2,0,0,0,0,0,0,0,0,0,3,2,8,391
743,22.03,1,2,4,0,0,0,0,0,0,0,0,0,4,3,5,221
744,49.03,1,1,3,0,0,0,0,0,0,0,0,0,3,2,4,392
745,23.03,1,2,4,0,0,0,0,0,0,0,0,0,5,5,6,193
746,55.03,1,2,3,0,0,0,0,0,0,0,0,0,6,5,9,497
747,47.03,1,2,3,0,0,0,0,0,0,0,0,0,6,5,6,370
748,40.03,1,1,4,0,0,0,0,0,0,0,0,0,3,2,9,332
749,0.0,0,2,4,0,0,0,0,0,0,0,0,0,3,2,3,544
750,14.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,8,421
751,14.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,7,195
752,24.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,7,282
753,0.0,0,1,3,0,0,0,0,0,0,0,0,0,4,2,6,720
754,33.03,1,1,3,0,0,0,0,0,0,0,0,0,4,2,8,371
755,28.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,10,337
756,0.0,0,1,2,0,0,0,0,0,0,0,0,0,4,2,6,722
757,0.0,0,1,3,1,0,0,0,0,0,0,0,0,4,2,8,731
758,0.0,0,1,3,0,0,0,0,0,0,0,0,0,4,2,6,665
759,0.0,0,1,4,0,0,0,0,0,0,0,0,0,4,2,9,779
760,58.03,1,1,4,0,0,0,0,1,0,0,0,0,4,2,1,358
761,58.03,1,1,4,0,0,0,0,1,0,0,0,0,4,2,6,180
762,58.03,1,1,4,0,0,0,0,1,0,0,0,0,4,2,6,310
763,38.03,1,1,4,0,0,0,0,1,0,0,0,0,4,2,6,286
764,0.0,0,2,4,0,0,0,0,1,0,0,0,0,4,2,8,724
765,0.0,0,2,4,0,0,0,0,1,0,0,0,0,4,2,6,638
766,0.0,0,2,3,0,0,0,0,1,0,0,0,0,4,2,7,557
767,0.0,0,2,3,0,0,0,0,1,0,0,0,0,4,2,7,273
768,0.0,0,2,3,0,0,0,0,1,0,0,0,0,4,2,2,72
769,53.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,7,289
770,35.03,1,1,4,0,0,0,0,0,0,0,0,0,3,2,7,319
771,32.03,1,1,4,0,0,0,0,0,0,0,0,0,3,1,9,225
772,35.03,1,1,4,0,0,0,0,0,0,0,0,0,3,2,2,405
773,104.03,1,2,3,0,0,0,0,0,0,0,0,0,4,2,8,463
774,14.03,1,0,3,0,0,0,0,0,0,0,0,0,1,4,9,267
775,14.03,1,0,3,0,0,0,0,0,0,0,0,0,1,4,7,301
776,32.03,1,1,4,0,0,0,0,0,0,0,0,0,2,2,8,217
777,29.03,1,1,3,0,0,0,0,0,0,0,0,0,2,2,9,400
778,38.03,1,1,4,0,0,0,0,0,0,0,0,0,2,2,9,205
779,38.03,1,1,4,0,0,0,0,0,0,0,0,0,2,2,8,364
780,51.03,1,1,4,0,0,0,1,0,0,0,0,0,2,2,9,463
781,65.03,1,2,4,0,0,0,0,0,0,0,0,0,7,2,9,238
782,28.03,1,2,4,0,0,0,0,1,0,0,0,0,3,6,4,422
783,0.0,0,2,3,0,0,0,0,1,0,0,0,0,3,6,6,955
784,0.0,0,2,4,0,0,0,0,1,0,0,0,0,3,6,7,832
785,35.03,1,1,4,0,0,0,0,0,0,0,0,0,4,5,1,488
786,23.03,1,1,4,0,0,0,0,0,0,0,0,0,4,5,9,416
787,35.03,1,1,3,0,0,0,0,0,0,0,0,0,4,5,6,320
788,0.0,0,2,4,1,0,0,0,0,0,0,0,0,4,5,3,967
789,0.0,0,2,3,1,0,0,0,0,0,0,0,0,4,5,8,273
790,0.0,0,2,3,0,0,0,0,0,0,0,0,0,4,5,7,911
791,0.0,0,2,3,0,0,0,0,0,0,0,0,0,4,5,9,537
792,39.03,1,2,4,0,0,0,0,0,0,0,0,0,5,2,6,391
793,47.03,1,2,4,0,0,0,0,0,0,0,0,0,5,2,9,352
794,59.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,2,493
795,52.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,7,471
796,47.03,1,2,4,0,0,0,0,0,0,0,0,0,5,2,8,391
797,0.0,0,2,4,0,0,0,0,0,0,0,0,0,5,2,6,637
798,80.03,1,1,4,0,0,0,0,0,0,0,0,0,3,2,9,413
799,44.03,1,2,3,0,0,0,0,0,0,0,0,0,3,2,7,355
800,34.03,1,2,2,0,0,0,0,0,0,0,0,0,5,2,6,496
801,22.03,1,2,4,0,0,0,0,0,0,0,0,0,5,2,4,460
802,22.03,1,2,3,0,0,0,0,0,0,0,0,0,5,2,8,302
803,22.03,1,2,4,0,0,0,0,0,0,0,0,0,5,2,6,373
804,37.03,1,2,4,0,0,0,0,0,0,0,0,0,5,2,9,165
805,38.03,1,1,3,0,0,0,0,0,0,0,0,0,4,2,9,484
806,38.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,9,294
807,38.03,1,1,3,0,0,0,0,0,0,0,0,0,4,2,6,155
808,38.03,1,1,3,0,0,0,0,0,0,0,0,0,4,2,9,377
809,0.0,0,2,2,1,0,0,0,0,0,0,0,0,4,2,10,295
810,0.0,0,2,4,0,0,0,0,0,0,0,0,0,4,2,9,20
811,58.03,1,2,4,0,0,0,0,0,0,0,0,0,4,3,6,443
812,32.03,1,1,3,0,0,0,0,1,0,0,0,0,7,2,9,363
813,47.03,1,2,3,0,0,0,0,0,0,0,0,0,4,2,7,300
814,58.03,1,1,4,0,0,0,0,1,0,0,0,0,4,3,8,224
815,45.03,1,1,4,0,0,0,0,1,0,0,0,0,4,3,9,430
816,58.03,1,1,4,0,0,0,0,1,0,0,0,0,4,3,9,229
817,45.03,1,1,4,0,0,0,0,1,0,0,0,0,4,3,8,414
818,45.03,1,1,4,0,0,0,0,1,0,0,0,0,4,3,9,408
819,0.0,0,2,3,0,0,0,0,0,0,0,0,0,4,3,6,602
820,0.0,0,2,3,0,0,0,0,0,0,0,0,0,4,3,1,621
821,0.0,0,2,3,0,0,0,0,0,0,0,0,0,4,3,4,45
822,34.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,7,185
823,43.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,7,335
824,39.03,1,2,4,0,0,0,0,0,0,0,0,0,6,2,4,345
825,53.03,1,2,4,0,0,0,0,0,0,0,0,0,7,2,1,472
826,53.03,1,2,4,0,0,0,0,0,0,0,0,0,7,2,4,349
827,0.0,0,2,4,0,0,0,0,0,0,0,0,0,7,2,3,366
828,41.03,1,1,4,0,0,0,0,1,0,0,0,0,4,2,4,237
829,41.03,1,1,4,0,0,0,0,1,0,0,0,0,4,2,4,268
830,41.03,1,1,4,0,0,0,0,1,0,0,0,0,4,2,6,352
831,41.03,1,1,4,0,0,0,0,1,0,0,0,0,4,2,9,405
832,41.03,1,1,4,0,0,0,0,1,0,0,0,0,4,2,9,383
833,41.03,1,1,4,0,0,0,0,1,0,0,0,0,4,2,1,335
834,27.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,5,438
835,89.03,1,2,4,0,0,0,0,0,0,0,0,0,4,2,7,292
836,99.03,1,2,4,0,0,0,0,0,0,0,0,0,4,2,6,318
837,44.03,1,2,3,0,0,0,0,0,0,0,0,0,4,2,3,415
838,16.03,1,1,3,0,0,0,0,0,0,0,0,0,4,2,9,420
839,24.03,1,1,3,0,0,0,0,0,0,0,0,0,4,2,7,200
840,23.03,1,1,3,0,0,0,0,0,0,0,0,0,4,2,8,293
841,23.03,1,1,3,0,0,0,0,0,0,0,0,0,4,2,8,382
842,0.0,0,1,4,0,0,0,0,0,0,0,0,0,4,1,7,71
843,0.0,0,1,3,0,0,0,0,0,0,0,0,0,4,2,9,586
844,0.0,0,1,4,1,0,0,0,0,0,0,0,0,4,1,8,879
845,0.0,0,1,3,0,0,0,0,0,0,0,0,0,4,2,3,428
846,0.0,0,1,3,0,0,0,0,0,0,0,0,0,4,2,4,912
847,43.03,1,2,3,0,0,0,0,0,0,0,0,0,5,4,4,397
848,43.03,1,2,4,0,0,0,0,0,0,0,0,0,5,4,9,492
849,0.0,0,2,4,0,0,0,0,0,0,0,0,0,5,4,2,524
850,0.0,0,2,4,0,0,0,0,0,0,0,0,0,5,4,5,36
851,55.03,1,2,4,0,0,0,0,0,0,0,0,0,5,5,2,388
852,71.03,1,1,3,0,0,0,0,0,0,0,0,0,5,5,5,155
853,55.03,1,2,3,0,0,0,0,0,0,0,0,0,5,5,7,178
854,0.0,0,2,3,0,0,0,0,0,0,0,0,0,5,5,9,703
855,0.0,0,2,3,0,0,0,0,0,0,0,0,0,5,5,6,990
856,20.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,7,472
857,20.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,6,174
858,27.03,1,1,2,0,0,0,0,1,0,0,0,0,4,3,9,433
859,13.03,1,1,3,0,0,0,0,1,0,0,0,0,4,3,7,289
860,31.03,1,1,4,0,0,0,0,1,0,0,0,0,4,3,2,264
861,0.0,0,1,4,0,0,0,0,1,0,0,0,0,4,3,7,906
862,0.0,0,1,4,0,0,0,0,1,0,0,0,0,4,3,10,976
863,0.0,0,1,3,0,0,0,0,1,0,0,0,0,4,3,7,899
864,25.03,1,2,2,0,0,0,0,1,0,0,0,0,5,4,6,312
865,0.0,0,2,3,0,0,0,0,1,0,0,0,0,5,4,8,664
866,0.0,0,2,3,0,0,0,0,1,0,0,0,0,5,4,8,985
867,28.03,1,1,2,0,0,0,0,1,0,0,0,0,5,4,6,154
868,28.03,1,1,3,0,0,0,0,1,0,0,0,0,5,4,8,297
869,0.0,0,1,3,0,0,0,0,1,0,0,0,0,5,4,9,932
870,0.0,0,1,3,0,0,0,0,1,0,0,0,0,5,4,5,969
871,89.03,1,2,3,0,0,0,0,0,0,0,0,0,5,3,6,352
872,76.03,1,2,3,0,0,0,0,0,0,0,0,0,4,3,8,404
873,85.03,1,2,4,0,0,0,0,0,0,0,0,0,5,3,3,196
874,0.0,0,2,4,0,0,0,0,0,0,0,0,0,5,3,7,673
875,78.03,1,2,4,0,0,0,0,0,0,0,0,0,2,4,8,165
876,0.0,0,2,3,0,0,0,0,0,0,0,0,0,2,4,2,463
877,21.03,1,0,4,0,0,0,0,1,0,0,0,0,3,6,7,378
878,0.0,0,1,2,0,0,0,0,1,0,0,0,0,3,6,8,566
879,0.0,0,1,2,0,0,0,0,1,0,0,0,0,3,6,6,569
880,0.0,0,1,4,0,0,0,0,1,0,0,0,0,3,6,10,917
881,0.0,0,1,4,0,0,0,0,1,0,0,0,0,3,6,6,613
882,56.03,1,2,4,0,0,0,0,0,0,0,0,0,6,3,6,283
883,94.03,1,2,4,0,0,0,0,0,0,0,0,0,4,4,7,441
884,41.03,1,2,4,0,0,0,0,0,0,0,0,0,7,3,8,328
885,0.0,0,2,2,0,0,0,0,0,0,0,0,0,6,3,7,583
886,0.0,0,2,3,0,0,0,0,0,0,0,0,0,6,3,8,830
887,42.03,1,1,4,0,0,0,0,0,0,0,0,0,3,4,6,284
888,42.03,1,1,4,0,0,0,0,0,0,0,0,0,3,4,9,406
889,42.03,1,1,4,0,0,0,0,0,0,0,0,0,3,4,8,266
890,34.03,1,2,3,0,0,0,0,0,0,0,0,0,5,2,7,311
891,15.03,1,1,2,0,0,0,0,1,0,0,0,0,5,4,5,444
892,28.03,1,2,4,0,0,0,0,0,0,0,0,0,6,2,9,356
893,60.03,1,2,2,0,0,0,0,0,0,0,0,0,4,2,8,296
894,71.03,1,2,4,0,0,0,0,0,0,0,0,0,4,2,3,327
895,60.03,1,2,3,0,0,0,0,0,0,0,0,0,4,2,7,462
896,53.03,1,2,3,0,0,0,0,0,0,0,0,0,4,2,8,221
897,60.03,1,2,3,0,0,0,1,0,0,0,0,0,4,2,2,412
898,71.03,1,2,4,0,0,0,0,0,0,0,0,0,4,2,9,179
899,53.03,1,2,3,0,0,0,0,0,0,0,0,0,4,2,6,405
900,53.03,1,2,4,0,0,0,0,0,0,0,0,0,4,2,5,459
901,71.03,1,2,4,0,0,0,0,0,0,0,0,0,4,1,4,454
902,0.0,0,2,3,0,0,0,0,0,0,0,0,0,4,2,8,912
903,0.0,0,2,4,0,0,0,0,0,0,0,0,0,4,2,1,311
904,0.0,0,2,3,0,0,0,0,0,0,0,0,0,4,2,7,663
905,20.03,1,1,4,0,0,0,0,0,0,0,0,0,6,2,7,308
906,37.03,1,1,4,0,0,0,0,0,0,0,0,0,3,1,8,299
907,31.03,1,1,4,0,0,0,0,0,0,0,0,0,3,1,6,433
908,37.03,1,1,4,0,0,0,0,0,0,0,0,0,3,1,2,452
909,0.0,0,2,4,0,0,0,0,1,0,0,0,0,3,1,10,537
910,0.0,0,2,4,0,0,0,0,1,0,0,0,0,3,1,1,22
911,26.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,8,262
912,35.03,1,1,3,0,0,0,0,0,0,0,0,0,5,2,6,488
913,41.03,1,1,4,0,0,0,0,0,0,0,0,0,7,2,6,378
914,0.0,0,2,3,0,0,0,0,0,0,0,0,0,7,2,7,545
915,26.03,1,1,2,0,0,0,0,1,0,0,0,0,5,4,4,452
916,26.03,1,1,3,0,0,0,0,1,0,0,0,0,5,4,6,393
917,0.0,0,1,3,0,0,0,0,1,0,0,0,0,5,4,8,943
918,22.03,1,1,4,0,0,0,0,0,0,0,0,0,3,2,7,221
919,11.03,1,1,3,0,0,0,0,1,0,0,0,0,3,2,7,327
920,0.0,0,1,3,0,0,0,0,1,0,0,0,0,3,2,7,543
921,0.0,0,1,3,1,0,0,0,0,0,0,0,0,3,2,2,180
922,26.03,1,1,3,0,0,0,0,0,0,0,0,0,2,2,10,336
923,26.03,1,1,2,0,0,0,0,0,0,0,0,0,2,2,9,192
924,33.03,1,1,3,0,0,0,0,0,0,0,0,0,2,2,6,452
925,26.03,1,1,3,0,0,0,0,0,0,0,0,0,2,2,7,377
926,26.03,1,1,3,0,0,0,0,0,0,0,0,0,2,2,7,478
927,48.03,1,1,3,0,0,0,0,0,0,0,0,0,3,2,7,218
928,48.03,1,1,4,0,0,0,0,0,0,0,0,0,3,2,6,312
929,41.03,1,1,4,0,0,0,0,0,0,0,0,0,3,2,2,409
930,41.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,4,180
931,0.0,0,2,4,0,0,0,0,0,0,0,0,0,4,2,6,771
932,0.0,0,2,2,0,0,0,0,0,0,0,0,0,3,2,6,703
933,75.03,1,1,3,0,0,0,0,0,0,0,0,0,4,2,8,242
934,75.03,1,1,3,0,0,0,0,0,0,0,0,0,4,2,6,491
935,75.03,1,1,3,0,0,0,0,0,0,0,0,0,4,2,1,258
936,75.03,1,1,4,0,0,0,0,0,0,0,0,0,6,2,7,397
937,75.03,1,1,4,0,0,0,0,0,0,0,0,0,6,2,2,228
938,29.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,7,445
939,19.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,7,476
940,22.03,1,1,4,0,0,0,0,0,0,0,0,0,3,2,10,377
941,26.03,1,1,4,0,0,0,0,0,0,0,0,0,3,2,1,278
942,24.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,6,279
943,26.03,1,1,4,0,0,0,0,0,0,0,0,0,3,2,8,343
944,0.0,0,1,4,0,0,0,0,0,0,0,0,0,4,2,6,778
945,0.0,0,1,4,0,0,0,0,0,0,0,0,0,3,2,6,815
946,0.0,0,1,4,0,0,0,0,0,0,0,0,0,4,2,7,954
947,119.03,1,2,3,0,0,0,0,0,0,0,0,0,4,2,8,433
948,59.03,1,2,3,0,0,0,0,0,0,0,0,0,7,2,7,209
949,0.0,0,2,3,0,0,0,0,0,0,0,0,0,7,2,6,641
950,23.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,8,155
951,35.03,1,1,3,0,0,0,0,0,0,0,0,0,5,5,2,423
952,52.03,1,2,2,0,0,0,0,0,0,0,0,0,4,2,7,410
953,52.03,1,2,3,0,0,0,0,0,0,0,0,0,4,2,9,443
954,61.03,1,2,3,0,0,0,0,0,0,0,0,0,4,2,8,355
955,35.03,1,1,2,0,0,0,0,0,0,0,0,0,3,2,5,161
956,35.03,1,1,3,0,0,0,0,0,0,0,0,0,3,2,6,196
957,29.03,1,1,3,0,0,0,0,0,0,0,0,0,3,1,10,410
958,49.03,1,1,4,0,0,0,0,0,0,0,0,0,4,1,5,424
959,77.03,1,1,4,0,0,0,0,0,0,0,0,0,3,2,9,383
960,69.03,1,1,4,0,0,0,0,0,0,0,0,0,3,2,3,194
961,15.03,1,1,2,0,0,0,0,1,0,0,0,0,5,4,4,474
962,15.03,1,1,3,0,0,0,0,1,0,0,0,0,5,4,6,251
963,0.0,0,1,3,0,0,0,0,1,0,0,0,0,5,4,9,662
964,27.03,1,1,2,0,0,0,0,1,0,0,0,0,4,4,6,443
965,35.03,1,1,4,0,0,0,0,0,0,0,0,0,6,3,6,185
966,28.03,1,1,4,0,0,0,0,0,0,0,0,0,6,3,8,278
967,28.03,1,1,4,0,0,0,0,0,0,0,0,0,6,3,8,407
968,22.03,1,1,4,0,0,0,0,0,0,0,0,0,6,3,6,498
969,24.03,1,1,4,0,0,0,0,0,0,0,0,0,6,3,7,382
970,0.0,0,1,4,0,0,0,0,0,0,0,0,0,6,3,9,635
971,0.0,0,1,3,0,0,0,0,0,0,0,0,0,6,3,6,832
972,0.0,0,1,3,0,0,0,0,0,0,0,0,0,6,3,3,137
973,0.0,0,1,2,0,0,0,0,0,0,0,0,0,6,3,7,846
974,0.0,0,1,2,0,0,0,0,0,0,0,0,0,6,3,9,774
975,0.0,0,1,2,0,0,0,0,0,0,0,0,0,6,3,6,746
976,0.0,0,1,2,0,0,0,0,0,0,0,0,0,6,3,6,780
977,33.03,1,2,2,0,0,0,0,0,0,0,0,0,6,2,1,267
978,38.03,1,1,2,0,0,0,0,0,0,0,0,0,4,2,6,329
979,32.03,1,1,3,0,0,0,0,0,0,0,0,0,4,2,6,239
980,0.0,0,2,4,0,0,0,0,0,0,0,0,0,4,2,5,70
981,45.03,1,1,3,0,0,0,0,0,0,0,0,0,3,2,1,185
982,45.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,4,328
983,45.03,1,1,3,0,0,0,0,0,0,0,0,0,4,2,9,161
984,50.03,1,2,4,0,0,0,0,0,0,0,0,0,5,2,9,379
985,63.03,1,1,3,0,0,0,0,0,0,0,0,0,5,2,7,385
986,47.03,1,2,3,0,0,0,0,0,0,0,0,0,5,2,9,255
987,0.0,0,2,4,0,0,0,0,0,0,0,0,0,5,2,1,194
988,0.0,0,2,4,0,0,0,0,0,0,0,0,0,5,2,3,502
989,0.0,0,2,4,0,0,0,0,0,0,0,0,0,5,2,2,858
990,0.0,0,2,4,0,0,0,0,0,0,0,0,0,5,2,9,310
991,32.03,1,1,4,0,0,0,0,0,0,0,0,0,6,2,4,437
992,47.03,1,2,4,0,0,0,0,0,0,0,0,0,5,2,6,337
993,39.03,1,2,4,0,0,0,0,0,0,0,0,0,5,2,6,284
994,0.0,0,2,4,0,0,0,0,0,0,0,0,0,5,2,6,823
995,30.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,9,487
996,40.03,1,1,3,0,0,0,0,0,0,0,0,0,5,2,9,444
997,40.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,1,399
998,25.03,1,1,2,0,0,0,0,1,0,0,0,0,5,4,7,325
999,25.03,1,1,3,0,0,0,0,1,0,0,0,0,5,4,6,481
1000,0.0,0,1,2,1,0,0,0,0,0,0,0,0,5,4,8,323
1001,0.0,0,1,3,0,0,0,0,1,0,0,0,0,5,4,6,550
1002,26.03,1,1,2,0,0,0,0,1,0,0,0,0,6,4,2,364
1003,0.0,0,1,2,0,0,0,0,0,0,0,0,0,7,4,7,579
1004,20.03,1,2,4,0,0,0,0,0,0,0,0,0,5,5,6,192
1005,20.03,1,2,4,0,0,0,0,0,0,0,0,0,5,5,4,204
1006,0.0,0,2,4,0,0,0,0,0,0,0,0,0,5,5,4,341
1007,15.03,1,1,2,0,0,0,0,1,0,0,0,0,5,4,2,423
1008,29.03,1,1,2,0,0,0,0,1,0,0,0,0,5,4,5,357
1009,15.03,1,1,2,0,0,0,0,0,0,0,0,0,7,4,1,152
1010,0.0,0,1,3,0,0,0,0,1,0,0,0,0,5,4,8,753
1011,0.0,0,1,2,0,0,0,0,1,0,0,0,0,5,4,5,740
1012,18.03,1,0,3,0,0,0,0,1,0,0,0,0,5,2,9,455
1013,16.03,1,0,4,0,0,0,0,1,0,0,0,0,5,2,9,461
1014,0.0,0,1,4,0,0,0,0,1,0,0,0,0,5,2,6,842
1015,0.0,0,1,4,0,0,0,0,1,0,0,0,0,5,2,4,414
1016,0.0,0,1,4,0,0,0,0,1,0,0,0,0,5,2,6,695
1017,0.0,0,1,3,0,0,0,0,1,0,0,0,0,5,2,7,775
1018,0.0,0,1,4,0,0,0,0,0,0,0,0,0,5,2,8,761
1019,0.0,0,1,4,0,0,0,0,0,0,0,0,0,5,2,7,971
1020,44.03,1,2,4,0,0,0,0,0,0,0,0,0,6,2,7,392
1021,37.03,1,2,4,0,0,0,0,0,0,0,0,0,6,2,8,378
1022,44.03,1,2,4,0,0,0,0,0,0,0,0,0,6,2,6,443
1023,44.03,1,2,4,0,0,0,0,0,0,0,0,0,6,2,6,428
1024,55.03,1,2,3,0,0,0,0,0,0,0,0,0,5,5,4,293
1025,29.03,1,1,3,0,0,0,0,0,0,0,0,0,5,2,4,310
1026,29.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,2,479
1027,0.0,0,1,4,0,0,0,0,0,0,0,0,0,5,2,9,949
1028,0.0,0,1,4,0,0,0,0,0,0,0,0,0,5,2,8,727
1029,0.0,0,1,4,0,0,0,0,0,0,0,0,0,5,1,6,714
1030,29.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,7,296
1031,34.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,6,224
1032,29.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,4,425
1033,38.03,1,1,2,0,0,0,0,0,0,0,0,0,7,2,5,470
1034,20.03,1,2,3,0,0,0,0,0,0,0,0,0,7,2,1,479
1035,54.03,1,2,4,0,0,0,0,0,0,0,0,0,3,6,9,437
1036,32.03,1,1,4,0,0,0,0,0,0,0,0,0,6,3,4,192
1037,32.03,1,1,3,0,0,0,0,0,0,0,0,0,6,3,8,228
1038,35.03,1,1,4,0,0,0,0,0,0,0,0,0,6,3,10,465
1039,0.0,0,2,3,0,0,0,0,0,0,0,0,0,6,3,6,727
1040,0.0,0,2,4,0,0,0,0,0,0,0,0,0,6,3,6,507
1041,32.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,10,226
1042,32.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,8,369
1043,55.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,8,363
1044,38.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,6,257
1045,13.03,1,1,2,0,0,0,0,1,0,0,0,0,5,4,9,485
1046,0.0,0,1,3,0,0,0,0,1,0,0,0,0,5,4,6,994
1047,0.0,0,1,2,1,0,0,0,0,0,0,0,0,5,4,1,154
1048,35.03,1,1,2,0,0,0,0,0,0,0,0,0,3,4,9,493
1049,27.03,1,1,3,0,0,0,0,0,0,0,0,0,3,4,8,268
1050,35.03,1,1,4,0,0,0,0,0,0,0,0,0,3,4,8,181
1051,0.0,0,2,2,0,0,0,0,0,0,0,0,0,3,4,6,577
1052,55.03,1,2,4,0,0,0,0,0,0,0,0,0,4,4,7,232
1053,55.03,1,2,4,0,0,0,0,0,0,0,0,0,4,4,6,491
1054,0.0,0,2,3,0,0,0,0,0,0,0,0,0,4,4,5,915
1055,0.0,0,2,3,0,0,0,0,0,0,0,0,0,4,4,6,576
1056,0.0,0,2,4,0,0,0,0,0,0,0,0,0,4,4,8,538
1057,0.0,0,2,4,0,0,0,0,0,0,0,0,0,4,4,7,961
1058,28.03,1,2,4,0,0,0,0,1,0,0,0,0,3,4,5,467
1059,28.03,1,2,4,0,0,0,0,1,0,0,0,0,3,4,8,473
1060,42.03,1,1,4,0,0,0,0,1,0,0,0,0,3,4,7,311
1061,42.03,1,1,4,0,0,0,0,1,0,0,0,0,3,4,7,423
1062,42.03,1,1,4,0,0,0,1,0,0,0,0,0,3,4,7,200
1063,28.03,1,2,4,0,0,0,0,0,0,0,0,0,3,4,8,337
1064,0.0,0,2,3,0,0,0,0,1,0,0,0,0,3,4,6,693
1065,0.0,0,2,3,0,0,0,0,1,0,0,0,0,3,4,9,527
1066,0.0,0,2,4,0,0,0,0,1,0,0,0,0,3,4,6,529
1067,0.0,0,2,3,0,0,0,0,1,0,0,0,0,3,4,7,521
1068,0.0,0,2,4,0,0,0,0,0,0,0,0,0,3,4,6,820
1069,0.0,0,2,4,0,0,0,0,1,0,0,0,0,3,4,5,601
1070,0.0,0,2,4,0,0,0,0,1,0,0,0,0,3,4,6,488
1071,10.03,1,0,2,0,0,0,0,1,0,0,0,0,5,4,4,320
1072,0.0,0,1,3,0,0,0,0,1,0,0,0,0,5,4,7,911
1073,0.0,0,1,3,0,0,0,0,1,0,0,0,0,5,4,10,742
1074,28.03,1,1,2,0,0,0,0,1,0,0,0,0,5,4,4,183
1075,28.03,1,1,3,0,0,0,0,1,0,0,0,0,5,4,7,425
1076,0.0,0,1,3,1,0,0,0,0,0,0,0,0,5,4,10,532
1077,0.0,0,1,3,0,0,0,0,1,0,0,0,0,5,4,6,756
1078,51.03,1,2,4,0,1,0,0,0,0,0,0,0,5,5,8,938
1079,51.03,1,2,3,0,1,0,0,0,0,0,0,0,5,5,10,901
1080,51.03,1,2,4,0,1,0,0,0,0,0,0,0,5,5,9,943
1081,51.03,1,2,4,0,1,0,0,0,0,0,0,0,5,5,9,990
1082,51.03,1,2,4,0,1,0,0,0,0,0,0,0,5,5,9,971
1083,0.0,0,2,4,0,1,0,0,0,0,0,0,0,5,5,9,857
1084,0.0,0,2,3,0,1,0,0,0,0,0,0,0,5,5,10,986
1085,0.0,0,2,2,0,1,0,0,0,0,0,0,0,5,5,9,865
